# UBX-RXM-RAWX — Raw pseudorange measurements
# rcvTow	week	gnssId	svId	sigId	prMes	cpMes	doMes	cno	locktime	trkStat	group
209116.991	2413	0	23	3	22417850.031	91797347.425	826.3	16	0	0x01	sky
209117.991	2413	0	12	0	21548142.298	113236259.142	-3218.9	27	4080	0x03	sky
209117.991	2413	0	15	0	18101791.588	95125561.865	1579.7	34	64500	0x0f	sky
209117.991	2413	0	24	0	22761095.431	119610376.524	1592.2	26	19280	0x0f	sky
209117.991	2413	0	23	0	22417641.342	117805499.501	1047.8	22	0	0x01	sky
209117.991	2413	0	25	0	21471629.703	112834175.315	-2512.8	24	0	0x01	sky
209117.991	2413	0	7	0	-65486293.349	-344132794.889	-4212.0	27	0	0x01	synth
209117.991	2413	0	23	3	22417650.192	91796529.832	814.6	16	0	0x01	sky
209118.991	2413	0	12	0	21548755.838	113239478.235	-3218.8	27	5080	0x07	sky
209118.991	2413	0	15	0	18101491.016	95123982.472	1579.3	34	64500	0x0f	sky
209118.991	2413	0	24	0	22760791.349	119608784.011	1592.4	26	20280	0x0f	sky
209118.991	2413	0	23	0	22417441.157	117804448.354	1047.8	22	0	0x01	sky
209118.991	2413	0	25	0	21472107.685	112836686.736	-2513.0	24	0	0x01	sky
209118.991	2413	0	7	0	-65485492.958	-344128588.487	-4208.6	26	0	0x01	synth
209118.991	2413	0	23	3	22417448.683	91795704.408	816.7	17	0	0x01	sky
209119.991	2413	0	12	0	21549368.759	113242697.163	-3218.5	27	6080	0x07	sky
209119.991	2413	0	15	0	18101190.589	95122403.623	1578.5	33	64500	0x0f	sky
209119.991	2413	0	24	0	22760487.917	119607191.166	1593.2	25	21280	0x0f	sky
209119.991	2413	0	23	0	22417241.822	117803400.783	1047.3	21	0	0x01	sky
209119.991	2413	0	25	0	21472585.264	112839196.624	-2513.1	24	0	0x01	sky
209119.991	2413	0	7	0	-65484694.356	-344124392.247	-4207.9	26	0	0x01	synth
209119.991	2413	0	23	3	22417249.374	91794887.795	818.9	18	0	0x01	sky
209120.991	2413	0	12	0	21549980.321	113245916.020	-3218.8	27	7080	0x07	sky
209120.991	2413	0	15	0	18100890.235	95120825.144	1577.5	33	64500	0x0f	sky
209120.991	2413	0	24	0	22760184.797	119605597.904	1593.6	26	22280	0x0f	sky
209120.991	2413	0	23	0	22417043.095	117802356.161	1050.5	21	0	0x01	sky
209120.991	2413	0	25	0	21473064.218	112841713.222	-2512.6	23	0	0x01	sky
209120.991	2413	0	7	0	-65483895.426	-344120193.180	-4200.2	26	0	0x01	synth
209120.991	2413	0	23	3	22417049.622	91794070.063	823.0	19	0	0x01	sky
209121.991	2413	0	12	0	21550592.947	113249134.971	-3219.1	27	8080	0x07	sky
209121.991	2413	0	15	0	18100590.016	95119247.349	1577.9	33	64500	0x0f	sky
209121.991	2413	0	24	0	22759883.274	119604004.521	1593.6	26	23280	0x0f	sky
209121.991	2413	0	23	0	22416843.532	117801307.194	1043.9	21	0	0x01	sky
209121.991	2413	0	25	0	21473542.936	112844228.827	-2509.1	23	0	0x01	sky
