# UBX-RXM-RAWX — Raw pseudorange measurements
# rcvTow	week	gnssId	svId	sigId	prMes	cpMes	doMes	cno	locktime	trkStat	group
292335.000	2412	0	12	0	21654197.393	113793602.376	-2485.7	27	22360	0x0f	sky
292335.000	2412	0	5	0	20077622.459	105508617.649	-588.6	26	0	0x01	sky
292335.000	2412	0	13	0	21520304.291	113089955.238	2348.5	27	3580	0x0f	sky
292336.000	2412	0	7	0	185217201395.470	973322962721.820	-2463.4	38	0	0x01	synth
292336.000	2412	0	8	0	185218001374.755	973327166641.524	-1987.9	36	20	0x01	synth
292336.000	2412	0	12	0	21654670.531	113796087.968	-2485.7	28	23360	0x0f	sky
292336.000	2412	0	5	0	20077735.488	105509211.125	-590.0	26	0	0x01	sky
292336.000	2412	0	13	0	21519857.728	113087606.812	2348.4	27	4580	0x0f	sky
292337.000	2412	0	7	0	185217201870.454	973322965218.294	-2491.3	38	680	0x03	synth
292337.000	2412	0	8	0	185218001761.565	973327168674.475	-2027.7	36	740	0x03	synth
292337.000	2412	0	12	0	21655142.732	113798573.960	-2486.0	28	24360	0x0f	sky
292337.000	2412	0	5	0	20077846.598	105509795.940	-590.6	26	0	0x01	sky
292337.000	2412	0	13	0	21519412.298	113085258.485	2348.7	27	5580	0x0f	sky
292338.000	2412	0	7	0	185217202343.420	973322967704.075	-2497.5	38	520	0x03	synth
292338.000	2412	0	8	0	185218002146.202	973327170695.752	-2033.7	36	520	0x03	synth
292338.000	2412	0	12	0	21655614.864	113801060.372	-2486.8	27	25360	0x0f	sky
292338.000	2412	0	5	0	20077959.655	105510389.250	-591.1	26	0	0x01	sky
292338.000	2412	0	13	0	21518967.646	113082910.363	2348.2	27	6580	0x0f	sky
291722.000	2412	0	7	0	21611413.167	113568741.480	-2503.1	38	2266	0x0f	synth
291722.000	2412	0	8	0	22411062.072	117770923.706	-2039.4	36	2266	0x07	synth
291722.000	2412	0	12	0	-185173935317.636	-973095597917.726	-2487.2	27	27106	0x0f	sky
291722.000	2412	0	5	0	-185175513605.813	-973103891910.325	-590.5	25	0	0x01	sky
291722.000	2412	0	13	0	-185174073571.361	-973096324509.284	2348.1	27	8326	0x0f	sky
291723.000	2412	0	7	0	21611890.261	113571248.035	-2506.0	38	3266	0x0f	synth
291723.000	2412	0	8	0	22411450.972	117772966.498	-2042.2	36	3266	0x07	synth
291723.000	2412	0	12	0	-185173934846.530	-973095595430.310	-2488.3	28	28106	0x0f	sky
291723.000	2412	0	5	0	-185175513494.237	-973103891323.993	-591.8	25	0	0x01	sky
291723.000	2412	0	13	0	-185174074017.561	-973096326856.943	2347.2	27	9326	0x0f	sky
291724.000	2412	0	7	0	21612365.520	113573745.156	-2495.9	38	4266	0x0f	synth
291724.000	2412	0	8	0	22411838.004	117774999.929	-2031.7	36	4266	0x07	synth
291724.000	2412	0	12	0	-185173934372.279	-973095592942.501	-2487.8	28	29106	0x0f	sky
291724.000	2412	0	5	0	-185175513384.475	-973103890747.137	-591.7	25	0	0x01	sky
291724.000	2412	0	13	0	-185174074464.725	-973096329204.390	2347.1	27	10326	0x0f	sky
291725.000	2412	0	7	0	21612840.056	113576238.573	-2501.4	38	5266	0x0f	synth
291725.000	2412	0	8	0	22412224.410	117777029.764	-2038.0	36	5266	0x07	synth
291725.000	2412	0	12	0	-185173933897.979	-973095590454.307	-2488.3	28	30106	0x0f	sky
291725.000	2412	0	5	0	-185175513273.210	-973103890161.947	-592.1	25	0	0x01	sky
291725.000	2412	0	13	0	-185174074911.622	-973096331551.810	2347.3	27	11326	0x0f	sky
291726.000	2412	0	7	0	21613314.821	113578733.036	-2480.8	38	6266	0x0f	synth
291726.000	2412	0	8	0	22412611.089	117779060.717	-2017.6	36	6266	0x07	synth
291726.000	2412	0	12	0	-185173933424.322	-973095587965.699	-2488.6	28	31106	0x0f	sky
291726.000	2412	0	5	0	-185175513162.291	-973103889579.271	-591.6	25	0	0x01	sky
291726.000	2412	0	13	0	-185174075359.167	-973096333898.898	2346.9	27	12326	0x0f	sky
291727.000	2412	0	7	0	21613789.074	113581224.688	-2491.3	38	7266	0x0f	synth
291727.000	2412	0	8	0	22412997.052	117781088.932	-2028.2	36	7266	0x07	synth
291727.000	2412	0	12	0	-185173932951.121	-973095585476.810	-2489.3	29	32106	0x0f	sky
291727.000	2412	0	5	0	-185175513051.470	-973103888996.314	-593.8	25	0	0x01	sky
291727.000	2412	0	13	0	-185174075806.186	-973096336246.039	2346.8	27	13326	0x0f	sky
291728.000	2412	0	7	0	21614263.163	113583715.638	-2488.6	39	8266	0x0f	synth
291728.000	2412	0	8	0	22413382.958	117783116.511	-2025.1	37	8266	0x07	synth
291728.000	2412	0	12	0	-185173932474.060	-973095582987.468	-2490.4	30	33106	0x0f	sky
291728.000	2412	0	5	0	-185175512940.194	-973103888411.942	-593.4	25	0	0x01	sky
291728.000	2412	0	13	0	-185174076252.616	-973096338592.853	2346.7	28	14326	0x0f	sky
291729.000	2412	0	7	0	21614736.559	113586203.061	-2488.5	39	9266	0x0f	synth
291729.000	2412	0	8	0	22413768.262	117785140.695	-2025.2	38	9266	0x07	synth
291729.000	2412	0	12	0	-185173931998.572	-973095580497.917	-2489.2	31	34106	0x0f	sky
291729.000	2412	0	5	0	-185175512828.567	-973103887825.279	-594.8	25	0	0x01	sky
291729.000	2412	0	13	0	-185174076700.808	-973096340939.750	2347.8	29	15326	0x0f	sky
291730.000	2412	0	7	0	21615209.756	113588689.617	-2479.5	39	10266	0x0f	synth
291730.000	2412	0	8	0	22414153.395	117787164.087	-2017.1	38	10266	0x07	synth
291730.000	2412	0	12	0	-185173931520.466	-973095578007.627	-2490.9	31	35106	0x0f	sky
291730.000	2412	0	5	0	-185175512716.583	-973103887236.887	-594.1	25	0	0x01	sky
291730.000	2412	0	13	0	-185174077148.146	-973096343286.082	2346.8	29	16326	0x0f	sky
291731.000	2412	0	7	0	21615681.424	113591167.984	-2489.2	39	11266	0x0f	synth
291731.000	2412	0	8	0	22414536.964	117789179.333	-2025.7	37	11266	0x07	synth
291731.000	2412	0	12	0	-185173931044.221	-973095575517.019	-2490.4	31	36106	0x0f	sky
291731.000	2412	0	5	0	-185175512605.715	-973103886654.669	-594.2	25	0	0x01	sky
291731.000	2412	0	13	0	-185174077591.492	-973096345632.299	2346.2	31	17326	0x0f	sky
291732.000	2412	0	7	0	21616153.528	113593649.041	-2468.6	37	12266	0x0f	synth
291732.000	2412	0	8	0	22414920.983	117791197.432	-2006.2	33	12266	0x07	synth
291732.000	2412	0	12	0	-185173930568.510	-973095573026.048	-2491.1	31	37106	0x0f	sky
291732.000	2412	0	5	0	-185175512493.481	-973103886064.061	-593.2	24	0	0x01	sky
291732.000	2412	0	13	0	-185174078033.334	-973096347978.423	2346.4	29	18326	0x0f	sky
291733.000	2412	0	7	0	21616624.966	113596126.306	-2478.3	34	13266	0x0f	synth
